attack_type,severity_val,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47
offset,0.479,0.49399489164352417,0.0,0.08520269393920898,0.5173656344413757,0.17702919244766235,0.14485210180282593,0.5020453333854675,0.0034984350204467773,0.0,0.13630622625350952,0.015475451946258545,0.0,0.0,0.0,0.0,0.024932503700256348,0.0,0.5922724604606628,1.4639577865600586,1.1786167621612549,1.775529384613037,1.2957346439361572,1.5758941173553467,1.460129976272583,2.1403815746307373,2.4145233631134033,2.556833267211914,1.7802221775054932,1.238795518875122,1.9225733280181885,1.2649922370910645,1.3412432670593262,1.0764799118041992,0.563256561756134,0.3416910767555237,0.14001089334487915,0.0,0.0,0.27113407850265503,0.22402018308639526,0.0,0.0,0.0,0.0,0.21904462575912476,0.5239610075950623,0.5504372715950012,0.9388177990913391
offset,0.729,0.34442251920700073,0.23526543378829956,0.1717786192893982,0.3127123713493347,0.419525682926178,0.3300883173942566,0.18466097116470337,0.3151063323020935,0.12425363063812256,0.43335801362991333,0.14075475931167603,0.053310930728912354,0.3281986117362976,0.4022868275642395,0.16921347379684448,0.024220526218414307,0.5139924883842468,0.3955833315849304,0.0,0.02297729253768921,0.0,0.006191432476043701,0.28005415201187134,0.03439068794250488,0.07557183504104614,0.5122906565666199,0.3914894461631775,0.25259488821029663,0.13954824209213257,0.9323369860649109,1.0731191635131836,0.9288015961647034,0.8691794276237488,0.8869851231575012,0.48108094930648804,0.06396913528442383,0.10732734203338623,0.630954921245575,0.3298487067222595,0.1883651614189148,0.3026440739631653,0.08748209476470947,0.500756561756134,0.10581940412521362,0.13966065645217896,0.46133989095687866,0.5352618098258972,0.6457379460334778
offset,0.697,1.1451642513275146,0.9201374053955078,0.25104984641075134,0.0,0.0960673987865448,0.2276686131954193,0.6019928455352783,0.1963910162448883,0.3640304505825043,0.048462122678756714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19691678881645203,0.18596729636192322,0.10744276642799377,0.0,0.1655379831790924,0.0,0.0,0.0,0.0,0.0,0.0,0.2080969512462616,0.0,0.0048118531703948975,0.370500773191452,0.9012488126754761,0.8400633335113525,0.4657948911190033,0.2723783552646637,0.20722350478172302,0.44575443863868713,0.5013002157211304,0.538913369178772,0.7779132127761841,0.9187986850738525,0.816879391670227,1.057067632675171,0.8889482021331787,0.8769525289535522
offset,0.657,0.09112519025802612,0.19510871171951294,0.0,0.0,0.0,0.10274046659469604,0.0,0.0,0.0,0.0,0.0,0.0,0.2656274437904358,0.13282901048660278,0.6822740435600281,0.3346593976020813,0.7656591534614563,0.30821651220321655,0.0,0.29596972465515137,0.1582356095314026,0.0,0.1400335431098938,0.07215768098831177,0.2297344207763672,0.04854863882064819,0.26724523305892944,0.6128329634666443,0.6726649403572083,0.5154204964637756,0.8125563263893127,0.949739396572113,0.8808287978172302,1.0997810363769531,0.7476571202278137,0.6539769768714905,1.1789488792419434,1.1878504753112793,1.081064224243164,1.0532450675964355,0.9771767258644104,0.9920664429664612,0.5746585726737976,0.4612579941749573,0.0,0.06865125894546509,0.06366515159606934,0.2607892155647278
offset,0.71,0.0,0.0,0.12281566858291626,0.025040149688720703,0.0,0.0,0.0,0.008597373962402344,0.20242339372634888,0.056640684604644775,0.06816935539245605,0.11833316087722778,0.0,0.2935124635696411,0.39278024435043335,0.0,0.0,0.21470052003860474,0.5838080048561096,0.3953872323036194,0.3398444652557373,0.5025712847709656,0.9696629643440247,1.311420202255249,1.056567668914795,1.8621373176574707,1.8736910820007324,1.5474822521209717,1.1822340488433838,1.3882861137390137,0.7850906252861023,0.7037462592124939,0.11319339275360107,0.2325366735458374,0.0,0.0,0.0,0.0,0.0,0.0,0.12454861402511597,0.0,0.0,0.0,0.0,0.0,0.03119194507598877,0.013726234436035156
offset,0.609,0.3195604085922241,0.46112507581710815,0.7312833666801453,0.4448567032814026,0.8316227793693542,0.6239662766456604,0.4781337380409241,0.4185035824775696,0.30496692657470703,0.3595445156097412,0.4789881110191345,0.33189719915390015,0.5383902192115784,0.39969438314437866,0.56402987241745,0.20965534448623657,0.24792593717575073,0.0,0.0,0.0,0.025946319103240967,0.1453404426574707,0.38383764028549194,0.34882813692092896,0.03695410490036011,0.395491361618042,0.4026797413825989,0.36323052644729614,0.1196901798248291,0.21814566850662231,0.6159166693687439,0.8547287583351135,1.0299525260925293,0.8998615145683289,0.6596891283988953,0.2502777576446533,0.4929657578468323,0.3573731780052185,0.24441641569137573,0.2986859083175659,0.1372835636138916,0.5060411095619202,0.6623215079307556,0.7656274437904358,0.5907393097877502,0.46509116888046265,0.3603699803352356,0.0
offset,0.381,0.6399834156036377,1.1389868259429932,1.1951220035552979,1.3053542375564575,1.667389154434204,1.0168251991271973,0.63551926612854,0.39097630977630615,0.7946517467498779,1.074886441230774,0.9939165115356445,0.9059641361236572,1.3712656497955322,2.1631176471710205,1.2932865619659424,1.3336138725280762,1.5243804454803467,1.4756247997283936,1.8206517696380615,2.167292833328247,1.5452842712402344,1.6207692623138428,2.3243794441223145,1.4441685676574707,1.5898354053497314,1.4381390810012817,0.4791254997253418,0.8535641431808472,0.8043259382247925,0.6928750276565552,0.7404335737228394,0.22263431549072266,1.1217390298843384,0.445717990398407,0.36376887559890747,0.21839368343353271,0.0,0.0,0.0,0.0,0.09959131479263306,0.0518757700920105,0.01808023452758789,0.23433351516723633,0.655611515045166,0.3684912323951721,0.7000306844711304,0.4498962163925171
offset,0.301,1.4300445318222046,0.7106045484542847,0.9342448115348816,1.1077358722686768,0.9830098748207092,1.4070765972137451,1.6927870512008667,1.6482518911361694,1.6396502256393433,1.2153934240341187,0.5726825594902039,0.0,0.0,0.0,0.0,0.12116272747516632,0.0,0.43052613735198975,0.0,0.8805816769599915,0.7096643447875977,1.158552885055542,1.0444105863571167,1.0182963609695435,0.7351102828979492,0.3734530806541443,0.2645021677017212,0.3014744520187378,0.3975156545639038,0.16408468782901764,0.24609942734241486,0.40870410203933716,0.2721802592277527,0.19741810858249664,0.12244333326816559,0.38527095317840576,0.35368603467941284,0.6753765940666199,0.35825520753860474,0.1832747608423233,0.0,0.42267972230911255,0.48759549856185913,0.2079915553331375,0.3284030556678772,0.2013920098543167,0.0,0.0
offset,0.3,1.1206738948822021,0.9143834114074707,0.8375433683395386,0.46545645594596863,0.6533263921737671,0.607563853263855,0.3764685094356537,0.7366220951080322,0.26980867981910706,0.6704552173614502,0.3308146297931671,0.7624382972717285,0.637391209602356,0.06858327984809875,0.17387130856513977,0.506596565246582,0.717814564704895,0.8861571550369263,0.8237180709838867,1.0989121198654175,0.6156030893325806,0.8490641117095947,0.8657286167144775,0.6899040937423706,0.7120583057403564,0.534207820892334,0.5687863826751709,0.31521645188331604,0.718909502029419,0.4508868157863617,0.6327077150344849,0.7554435729980469,1.378333330154419,1.274899959564209,1.6660959720611572,1.4527275562286377,1.3545862436294556,1.1101067066192627,1.0605806112289429,1.0095700025558472,0.7180609703063965,0.9424155950546265,0.8223230838775635,0.8442589044570923,0.6389528512954712,0.9110336303710938,0.7782453298568726,1.383908987045288
offset,0.752,1.2717448472976685,1.1455146074295044,1.5627435445785522,1.0709439516067505,0.8146826028823853,1.601749062538147,1.5513919591903687,1.0877667665481567,0.5946348905563354,0.24009501934051514,0.47618138790130615,0.6509345769882202,1.2257004976272583,0.8323417901992798,0.7401200532913208,0.8258348703384399,0.9443022012710571,0.3419691324234009,0.7537103891372681,0.3244112730026245,0.4851163625717163,0.4677389860153198,0.4688650369644165,0.4377555847167969,0.4838064908981323,0.20581400394439697,0.0,0.6560746431350708,0.0,0.12021362781524658,0.0,0.05581164360046387,0.0,0.2924778461456299,0.1602107286453247,0.0009948015213012695,0.11418545246124268,0.3018916845321655,0.0,0.0,0.030832648277282715,0.2849003076553345,0.43232476711273193,0.0,0.23241961002349854,0.4274580478668213,0.26130712032318115,0.7458220720291138
offset,0.398,1.1349964141845703,1.1694865226745605,0.9077512621879578,1.3250541687011719,1.1273102760314941,0.5787912011146545,0.94854336977005,1.270477056503296,0.8933536410331726,0.9443879723548889,1.1728627681732178,0.3665512204170227,0.5374427437782288,0.13209646940231323,0.47255438566207886,0.0,0.7311436533927917,1.0149059295654297,0.41297876834869385,0.3780643343925476,0.26419681310653687,0.4429247975349426,0.5069805979728699,0.2546337842941284,0.19925671815872192,0.01937204599380493,0.2925947308540344,0.0,0.0,0.0,0.0,0.0,0.17732983827590942,0.0,0.15550237894058228,0.21380996704101562,0.6225433945655823,0.41844886541366577,0.25493890047073364,0.32531851530075073,0.4824337363243103,0.053927481174468994,0.3811165690422058,0.7654367089271545,0.5500913262367249,0.40199124813079834,0.5471544861793518,0.6702893376350403
offset,0.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027193844318389893,0.0,0.39132142066955566,0.27781057357788086,0.4782205820083618,0.5358136892318726,0.6008404493331909,0.2603412866592407,0.676789402961731,0.5154541730880737,0.5003466606140137,0.7916691303253174,0.7869906425476074,1.0309220552444458,1.14004647731781,0.484203577041626,0.8183060884475708,0.20328634977340698,0.0,0.23466944694519043,0.11806535720825195,0.3960212469100952,0.40209639072418213,0.3930314779281616,0.5900493860244751,0.6849068403244019,0.015297174453735352,0.5308845043182373,0.0890951156616211,0.5534195899963379,1.0789238214492798,1.0470877885818481,0.6635434627532959,1.1085177659988403,0.6145118474960327
offset,0.509,1.671844482421875,2.051119565963745,1.5001866817474365,1.4066996574401855,2.044957399368286,2.2775275707244873,1.6625239849090576,1.4308397769927979,1.3804504871368408,1.3757703304290771,1.5271143913269043,1.3839104175567627,1.111349105834961,0.6335957646369934,0.0,0.10687798261642456,0.14890438318252563,1.6005074977874756,1.2295453548431396,1.5419175624847412,1.1540050506591797,1.5198462009429932,0.9089190363883972,0.8454285264015198,0.5283214449882507,0.9443615078926086,0.8764064908027649,0.9846420884132385,0.536796510219574,0.583956778049469,0.5211477875709534,0.5467165112495422,0.45148903131484985,0.3229520916938782,0.9393592476844788,0.6321017146110535,0.3461241126060486,0.43761688470840454,0.20810121297836304,0.41240495443344116,0.3564983010292053,0.24152475595474243,0.18316370248794556,0.0,0.8006106019020081,0.6196555495262146,0.3843904137611389,0.6113553643226624
offset,0.255,0.8877969980239868,0.8164190053939819,0.7681195735931396,0.8846713304519653,0.11614114046096802,0.6721165776252747,0.7857322692871094,1.3837045431137085,1.211498737335205,0.9298559427261353,1.176573395729065,1.097499966621399,1.0459564924240112,1.7223666906356812,1.2620993852615356,1.3461681604385376,1.1591612100601196,1.0230271816253662,0.9693392515182495,0.784511923789978,0.0,0.08360987901687622,0.481411874294281,0.46945011615753174,0.0,0.1909877061843872,0.6615712642669678,0.7237907648086548,0.9875154495239258,0.9364210367202759,1.1534929275512695,1.5688495635986328,1.0920761823654175,0.9226492643356323,1.4256378412246704,0.8513540029525757,0.44395458698272705,0.46082258224487305,0.35233741998672485,0.7778589725494385,0.9020161628723145,0.44539380073547363,0.8311339616775513,0.890654444694519,0.8648600578308105,1.7902847528457642,1.746376395225525,1.5239083766937256
offset,0.545,0.32509946823120117,0.9409259557723999,0.4329516887664795,1.0147956609725952,1.036073923110962,1.5355746746063232,1.4629859924316406,1.652564287185669,1.2039504051208496,1.1738560199737549,1.570488691329956,1.4003009796142578,1.497260332107544,1.021789789199829,0.7870962619781494,0.4312279224395752,0.7945570945739746,0.521992564201355,0.8830516338348389,1.2289354801177979,1.2035343647003174,0.615709662437439,1.0542941093444824,0.6474294662475586,0.3629189729690552,0.03175455331802368,0.0,0.0,0.33499932289123535,0.5668516159057617,0.0,0.058254897594451904,0.1092749834060669,0.24975824356079102,0.8426305055618286,0.9108754396438599,0.6118121147155762,0.9173836708068848,0.6672024726867676,0.6258218288421631,0.6677718162536621,0.3551265001296997,0.7729840278625488,0.27556467056274414,0.1637822389602661,0.2225954532623291,0.0,1.1119606494903564
offset,0.682,1.7627633810043335,1.677505373954773,1.3721126317977905,2.3506479263305664,1.4535092115402222,1.3142422437667847,1.4459384679794312,1.4022668600082397,1.6757057905197144,1.0231651067733765,1.2882872819900513,0.8175760507583618,1.6664422750473022,1.145995020866394,1.1883498430252075,0.5619848966598511,0.6905889511108398,0.5795550346374512,0.0,0.0,0.0,0.0,0.0,0.34924304485321045,0.7609267234802246,0.0,0.05357253551483154,0.0,0.0,0.055056214332580566,1.3662453889846802,0.3415147066116333,0.17610812187194824,0.4956156015396118,0.0967639684677124,0.03967595100402832,0.0,0.0,0.0,0.09438753128051758,0.0,0.0,0.0,0.2382805347442627,0.448794960975647,0.8068643808364868,1.2843354940414429,0.5954869985580444
offset,0.681,0.7832087278366089,0.8348938226699829,0.20725464820861816,0.7223402261734009,0.41829144954681396,0.7529199123382568,0.9792047739028931,0.35334670543670654,0.4411526918411255,0.3433471918106079,0.20207273960113525,0.331876277923584,0.41357719898223877,0.08477699756622314,0.0031566619873046875,0.45080482959747314,0.1098332405090332,0.6883065700531006,1.1569255590438843,0.6914104223251343,1.364702582359314,0.7315348386764526,0.6575186252593994,0.6517255306243896,0.8714820146560669,0.634811282157898,0.5709630250930786,0.3230774402618408,0.0,0.005999088287353516,0.16810286045074463,0.2017141580581665,0.33436548709869385,0.7484647035598755,0.8536514043807983,0.3008608818054199,0.2229675054550171,0.35677456855773926,0.3495572805404663,0.5925824642181396,0.16004562377929688,0.17366266250610352,0.7099003791809082,0.5374866724014282,0.04015779495239258,0.0,0.0,0.0
offset,0.622,0.0,0.0,0.0,0.0,0.1519984006881714,0.04744267463684082,0.0,0.0,0.0,0.0,0.0,0.0,0.01600170135498047,0.08122330904006958,0.15138673782348633,0.4478002190589905,0.5327332615852356,0.4141216278076172,0.0,0.058202505111694336,0.10462617874145508,0.097220778465271,0.5887768864631653,0.2849110960960388,0.09862667322158813,0.4453161954879761,0.1917322278022766,0.23241692781448364,0.413249135017395,0.23291826248168945,0.05120795965194702,0.5298671722412109,0.6216281056404114,0.41057831048965454,0.16155672073364258,0.3521208167076111,0.0,0.07141774892807007,0.3166329264640808,0.0,0.08676409721374512,0.5914688110351562,0.2781304121017456,0.48740363121032715,0.97291100025177,0.8659920692443848,0.6509770154953003,0.6910181045532227
offset,0.77,1.009406566619873,0.5339580774307251,0.00400233268737793,0.4701113700866699,1.3365509510040283,1.061716079711914,0.8728533983230591,0.9083061218261719,0.356040358543396,0.8129782676696777,0.1039278507232666,0.29389047622680664,0.27521228790283203,0.801149845123291,0.29535531997680664,1.0421929359436035,0.18741106986999512,0.2318211793899536,0.4801532030105591,1.4009158611297607,0.2548182010650635,0.6213135719299316,1.2765922546386719,0.784844160079956,0.23569917678833008,0.5647866725921631,0.0,0.06507158279418945,0.8769301176071167,0.17053675651550293,0.757544755935669,0.7980912923812866,1.4721951484680176,0.7548863887786865,0.5114481449127197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072532057762146,0.42578983306884766,0.2350459098815918
offset,0.46,1.2998924255371094,0.8702991604804993,0.9872843623161316,0.7595407366752625,1.2630219459533691,1.6893751621246338,1.1345808506011963,0.6623340249061584,0.8140072226524353,0.6859888434410095,0.03580862283706665,0.0,0.09595471620559692,0.0,0.4289257526397705,0.1952257752418518,0.6028968691825867,0.7986413836479187,1.0705299377441406,0.6161573529243469,1.153911828994751,0.9908276200294495,0.6114409565925598,0.7713410258293152,0.5680624842643738,0.20465141534805298,0.3918852210044861,0.0,0.6849973797798157,0.24242621660232544,0.0,0.12776273488998413,0.5325400233268738,0.7450563311576843,0.6094192862510681,0.587067186832428,0.8842957615852356,0.7741178870201111,0.5277300477027893,0.2513505816459656,0.5566326975822449,0.6316015124320984,0.7300540804862976,0.8056791424751282,0.7859166264533997,0.9637081027030945,0.8447031378746033,1.7676730155944824
offset,0.615,0.0,0.0,0.14805740118026733,0.07736426591873169,0.0,0.05217057466506958,0.05349135398864746,0.13561326265335083,0.22941869497299194,0.726037323474884,0.9770440459251404,0.9530110955238342,0.454712450504303,0.310730516910553,0.0,0.0,0.12383925914764404,0.26806098222732544,0.37298423051834106,0.1367747187614441,0.016865193843841553,0.11396819353103638,0.12370890378952026,0.08345943689346313,0.5551778674125671,0.4934247136116028,0.7230604290962219,0.2306796908378601,0.37142735719680786,0.2585553526878357,0.13603919744491577,0.3976978063583374,0.425422728061676,0.0,0.17700666189193726,0.35247331857681274,0.4853562116622925,0.3049848675727844,0.36723095178604126,0.5297178626060486,0.4876440167427063,0.22212344408035278,0.49749475717544556,0.41355568170547485,0.10636824369430542,0.0,0.0,0.0
offset,0.701,0.0,0.1925308108329773,0.0,0.0,0.0,0.2047380805015564,0.8570900559425354,0.02916538715362549,0.0,0.0,0.11930173635482788,0.42044955492019653,0.19746381044387817,0.0,0.0,0.2919674515724182,0.9712547659873962,0.6449019312858582,1.3277637958526611,0.6314875483512878,0.30276793241500854,0.5315900444984436,0.0,0.0,0.0,0.0,0.0,0.6370270848274231,1.0437564849853516,1.4331071376800537,1.496842861175537,0.8453587889671326,1.3729197978973389,1.6131465435028076,2.17030930519104,1.7156493663787842,1.6484827995300293,0.8570542931556702,0.5466387867927551,0.5065217614173889,0.631817638874054,0.394514262676239,0.3720776438713074,0.1661093831062317,0.0,0.0,0.0,0.44181162118911743
offset,0.602,0.48111170530319214,0.6142600178718567,0.8646803498268127,0.6608746647834778,1.0197346210479736,1.0663535594940186,0.788442075252533,0.9798645377159119,0.8748649954795837,0.8313952088356018,0.6036078333854675,0.06325507164001465,0.4718487858772278,0.5060376524925232,0.5757446885108948,0.7540821433067322,0.4163972735404968,0.6595849394798279,0.48620492219924927,0.0,0.33369946479797363,0.28866273164749146,0.5438750386238098,0.6382059454917908,0.34171193838119507,0.4783833622932434,0.7616245150566101,0.4471971392631531,0.4245526194572449,0.1451161503791809,0.0,0.14701485633850098,0.25114160776138306,0.5048810839653015,0.2256835699081421,0.40595000982284546,0.30594080686569214,0.07394140958786011,0.20077461004257202,0.06740051507949829,0.024209558963775635,0.12729805707931519,0.38120192289352417,0.15702688694000244,0.27679163217544556,0.38450711965560913,0.3971782326698303,0.0019192695617675781
offset,0.325,1.4824305772781372,1.3427790403366089,0.9943211078643799,0.9453635215759277,1.3662769794464111,1.373744249343872,1.4031959772109985,1.8109180927276611,1.3637845516204834,1.227344274520874,1.0635125637054443,1.0927095413208008,1.253614068031311,1.0596705675125122,1.1463963985443115,0.48625448346138,0.6622066497802734,0.6434094905853271,0.467056542634964,0.5299463272094727,0.3473019301891327,0.6566101312637329,0.6392209529876709,0.3638286888599396,0.02738228440284729,0.0,1.006095051765442,1.0264153480529785,1.3367078304290771,1.1996078491210938,0.8544213771820068,0.8687673807144165,0.5216984748840332,0.25631752610206604,0.7500094175338745,0.6358462572097778,0.28114715218544006,0.44617918133735657,0.18826386332511902,0.4361550509929657,0.7226094007492065,0.5595866441726685,0.47913601994514465,0.37963560223579407,0.0,0.30850449204444885,0.8961226940155029,1.3610320091247559
offset,0.662,0.48179566860198975,0.256045937538147,0.015695154666900635,0.5486513376235962,0.9800839424133301,0.8058228492736816,0.7039088010787964,0.25892341136932373,0.6145397424697876,1.003312587738037,1.1324827671051025,0.7810628414154053,0.28890079259872437,0.20933419466018677,0.0,0.03072071075439453,0.3474389910697937,0.2831662893295288,0.0,0.2739313244819641,0.3371468186378479,0.10439848899841309,0.0,0.17934894561767578,0.0,0.0,0.5701652765274048,0.0,0.0,0.0,0.03425329923629761,0.3347132205963135,0.23651885986328125,0.0,0.05952256917953491,0.11190730333328247,0.08982598781585693,0.4989907741546631,0.3649231195449829,0.09566175937652588,0.0935671329498291,0.022979915142059326,0.22846031188964844,0.5027071237564087,0.5050786733627319,0.19876444339752197,0.1753453016281128,0.35624366998672485
offset,0.239,1.7379904985427856,1.5819880962371826,1.2667782306671143,1.6067994832992554,1.2157236337661743,1.4300755262374878,1.5985066890716553,0.926630973815918,0.7528769969940186,0.7678275108337402,0.4277752637863159,1.140574336051941,1.2657248973846436,0.5570822954177856,0.637028694152832,0.7851943969726562,0.7147089242935181,0.892029881477356,0.6166917085647583,0.6159060001373291,0.8660895824432373,0.4475582242012024,0.5228744745254517,1.0536073446273804,1.110945701599121,0.6424632668495178,0.8923677206039429,0.9393858909606934,1.0249385833740234,0.8900448083877563,0.7702080011367798,0.5885169506072998,0.7912353277206421,0.9710209369659424,1.0465625524520874,0.8703024387359619,1.2084603309631348,1.013770341873169,0.9321503639221191,0.6937490105628967,0.6514219641685486,0.541206955909729,0.5331825017929077,0.3764714002609253,0.14019042253494263,0.0,0.01598966121673584,0.3497319221496582
offset,0.209,0.5575079917907715,0.6230356693267822,0.17532853782176971,0.14461980760097504,0.24802212417125702,0.251398503780365,0.3617289662361145,0.6999917030334473,0.6213759183883667,0.7446326613426208,0.16384826600551605,0.7531570196151733,0.343316912651062,0.675627589225769,0.5718479156494141,0.49618613719940186,0.5593626499176025,0.2586056590080261,0.4630017876625061,0.9776488542556763,0.5874289274215698,0.4279100298881531,0.0,0.3368884325027466,0.6244083642959595,0.8134939074516296,0.6931341886520386,0.7485262155532837,1.1329256296157837,0.8795187473297119,1.0354021787643433,1.109576940536499,1.0405908823013306,1.0868324041366577,1.044135570526123,1.1128495931625366,1.2452720403671265,0.7664608359336853,0.623484194278717,0.8018984794616699,0.6166020631790161,0.7101557850837708,0.8220161199569702,0.6716391444206238,0.4992101192474365,0.6891430616378784,0.24164949357509613,0.3325479030609131
offset,0.775,0.5020583271980286,0.0,0.12054628133773804,0.005203604698181152,0.03498715162277222,0.47984176874160767,0.4475254416465759,0.5527649521827698,0.4288107752799988,0.4416230320930481,0.0,0.2938907742500305,0.5935550332069397,0.6257364153862,0.5473313927650452,0.0,0.47120386362075806,0.14892655611038208,0.18102771043777466,0.34745603799819946,0.0,0.0,0.0,0.588653028011322,0.18673139810562134,0.0,0.3418484330177307,0.01258927583694458,0.017847299575805664,0.08458411693572998,0.07115501165390015,0.0,0.0,0.0,0.044312477111816406,0.17603403329849243,0.5603455901145935,0.7872472405433655,0.3963482975959778,0.4678228497505188,0.4248325228691101,0.5606094002723694,0.7695062756538391,0.31424862146377563,0.12173742055892944,0.35002702474594116,0.04086512327194214,0.2629085183143616
offset,0.445,1.4345930814743042,1.4855135679244995,1.6516846418380737,1.665953278541565,1.7650846242904663,1.812451958656311,1.4780012369155884,1.2966939210891724,1.0281544923782349,0.7238267660140991,0.6361011266708374,0.9959017038345337,1.0444329977035522,1.3425546884536743,1.3002263307571411,1.1100022792816162,0.6870085000991821,1.3225449323654175,1.6940363645553589,1.125789761543274,0.7380043268203735,0.8621207475662231,1.2427366971969604,1.1674456596374512,1.1747262477874756,1.2660282850265503,0.8275097608566284,0.11921745538711548,0.0,0.15605825185775757,0.7445213794708252,0.5308710336685181,0.6042709350585938,0.65361487865448,1.1496104001998901,1.0231739282608032,1.01543390750885,1.1219431161880493,0.44329869747161865,0.3832988739013672,0.6098896265029907,0.0,0.1158064603805542,0.3038949966430664,0.2598388195037842,0.04763007164001465,0.5873899459838867,0.7764029502868652
offset,0.632,0.5758089423179626,1.350785255432129,1.0504965782165527,0.7890008091926575,0.9726226925849915,0.8121529221534729,0.7314556241035461,0.4458959698677063,0.9623623490333557,1.1302330493927002,0.9379515051841736,0.7126930356025696,0.7046343684196472,0.6142626404762268,0.4734261631965637,0.33429354429244995,0.32904261350631714,0.2596527934074402,0.4859033226966858,0.055945515632629395,0.41386038064956665,0.5382905602455139,0.28210848569869995,0.20984691381454468,0.23743242025375366,0.0,0.1735144853591919,0.017800629138946533,0.0,0.0,0.0,0.13285887241363525,0.011868178844451904,0.0,0.0,0.0,0.29709404706954956,0.06316226720809937,0.2415013313293457,0.09944701194763184,0.0,0.0,0.09757894277572632,0.0,0.0,0.0,0.0,0.0
offset,0.639,0.5690322518348694,0.5511868596076965,0.8970946669578552,1.1746301651000977,1.1260268688201904,0.8696992993354797,1.3244209289550781,0.9835763573646545,0.8094189763069153,1.2875511646270752,1.3820152282714844,0.6540008187294006,0.9050853848457336,0.18307429552078247,0.1857338547706604,0.26988011598587036,0.0,0.0,0.3096824288368225,0.07941603660583496,0.0,0.0,0.0,0.0,0.29270607233047485,0.034709274768829346,0.0,0.0,0.0,0.14225012063980103,0.5235585570335388,0.17543727159500122,0.0,0.33076125383377075,0.451421320438385,0.6198288798332214,0.2588356137275696,0.3852747082710266,0.5767579674720764,1.3581676483154297,1.2874667644500732,0.9007609486579895,0.8897655606269836,0.815841019153595,0.43940144777297974,0.4451513886451721,0.6975093483924866,0.4795348048210144
offset,0.251,0.7541582584381104,1.4965792894363403,1.1452964544296265,1.2465217113494873,0.9491865634918213,1.6998177766799927,1.8414307832717896,1.8512243032455444,1.5160161256790161,1.4600168466567993,1.183826208114624,0.7782324552536011,0.1362515538930893,0.8467649221420288,0.3754615783691406,0.7600009441375732,0.9043326377868652,0.282204806804657,0.40539872646331787,0.0,0.22444026172161102,0.1520547717809677,0.3686193823814392,0.1409686654806137,0.6565079689025879,0.4919072389602661,0.5709719657897949,0.7417364716529846,0.7827039957046509,0.7534027695655823,0.7409167289733887,0.5512536764144897,0.5114314556121826,0.6760668158531189,0.6108486652374268,1.0136220455169678,0.8945424556732178,0.5316938161849976,0.9070172309875488,0.3924694061279297,0.17859826982021332,0.6926615834236145,0.6055217981338501,0.1825549453496933,0.8499842882156372,0.38448745012283325,0.1872938722372055,0.5027028918266296
offset,0.535,0.0,0.0,0.0,0.0,0.19440287351608276,0.0,0.0,0.0,0.017003774642944336,0.0,0.013869762420654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048651933670043945,0.0,0.0,0.2592933177947998,0.20132291316986084,0.7323758006095886,0.6975635886192322,0.9190933108329773,1.1718671321868896,0.9751120209693909,0.9832703471183777,0.8243373036384583,1.0462548732757568,1.2404797077178955,0.4416368007659912,0.810206949710846,0.636572003364563,0.35855549573898315,0.6790845990180969,0.3386363983154297,1.0785722732543945,1.136582851409912,1.2631990909576416,0.961394727230072,1.4540119171142578,1.3953065872192383
offset,0.759,0.8911334276199341,1.0012627840042114,1.0171829462051392,1.1613303422927856,0.9296209812164307,0.6353899240493774,0.6666061878204346,0.22921526432037354,0.0196225643157959,0.0,0.0,0.0,0.0,0.0,0.15071898698806763,0.055483341217041016,0.5334161520004272,0.6561621427536011,0.6783572435379028,0.5431677103042603,0.41224396228790283,0.0,0.0,0.0,0.44919300079345703,0.5348484516143799,0.6307919025421143,0.865439772605896,0.5554429292678833,0.3131396770477295,0.16132831573486328,0.10754823684692383,0.0,0.0,0.0,0.0,0.0,0.07967579364776611,0.3202989101409912,0.0,0.0,0.0,0.2622551918029785,0.3046607971191406,0.7520972490310669,0.43667101860046387,0.04725325107574463,0.13246190547943115
offset,0.472,1.0280696153640747,0.8709754943847656,0.8654450178146362,0.23787835240364075,0.7021293640136719,1.0195884704589844,0.8134593963623047,0.5609713792800903,0.3072575032711029,0.019329220056533813,0.47122082114219666,0.8295416831970215,0.8253620862960815,0.569008469581604,0.7058422565460205,0.34224769473075867,0.1796024739742279,0.3874645531177521,0.5620970726013184,0.6871055364608765,0.3385157287120819,0.3238833248615265,0.3369137942790985,0.18693408370018005,0.394876629114151,0.5699679851531982,0.3934825360774994,0.2071225345134735,0.007258683443069458,0.03372958302497864,0.5231997966766357,0.3339063823223114,0.580755352973938,0.4416297376155853,0.6697776317596436,0.3003482520580292,0.4011664092540741,0.23425552248954773,0.18007531762123108,0.10302415490150452,0.0,0.09987685084342957,0.2942977845668793,0.6394734382629395,0.5001658201217651,1.224877953529358,1.1770350933074951,0.8549560308456421
